source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
1,2,SPTAN1,PTPRA,0.5852169,0.314,0.31531316,0.09086763,-0.06201209822603948,0.015630301,0.847191,0.9364561920384709,0.7182360957634228
1,3,FGF13,SCN8A,0.27384776,0.074,0.065012224,0.24872173,0.1846109705217592,0.026710665,0.71570224,0.09811846646181338,0.7185061849333935
6,0,PSEN1,CD44,0.6510433,0.138,0.315678,0.0942862,0.3991988722106979,0.029944113,0.84726584,0.24498403610603028,0.7187373688061239
7,4,CALM1,INSR,0.92662114,1.0,0.37489533,-0.2973069,-0.27456372521443567,0.009550273,0.85806096,1.0,0.7187785928060768
3,4,MIF,CD44_CD74,0.72597057,0.029,0.4333289,0.10948111,-0.15254166321235818,0.018347874,0.8666552,1.0,0.7187785928060768
5,1,FGF1,CSPG4,0.4310923,0.209,0.15569885,0.20020676,0.10371931059581191,0.034855317,0.79574597,0.3191903274697496,0.7189881962548637
1,8,CCN1,SDC4,0.43109196,0.081,0.15569869,0.21759439,0.26636970391471454,0.038238384,0.79574597,0.10699236269847387,0.7189881962548637
5,3,AFDN,EPHB6,0.4234064,0.0,0.17344344,0.4110596,0.4942940506063212,0.050724234,0.8043772,0.0004176120681742766,0.7192388750276979
3,1,NCAM1,PTPRA,0.74176836,0.362,0.31568372,0.0136427805,-0.23307852957063657,0.009826216,0.84726703,1.0,0.7192388750276979
5,4,CALM3,PDE1C,0.7462287,0.039,0.3745456,0.073817536,-0.0874122026694148,0.015689366,0.85800415,1.0,0.7193427237063112
7,4,LGALS1,ITGB1,0.27266845,0.729,0.06504493,-0.045071695,0.016012086214352517,0.010177228,0.7157533,1.0,0.719588851020462
5,4,LRRC4B,PTPRD,0.42340475,0.017,0.15847038,0.12795232,0.04560766857580123,0.018839773,0.7971762,0.42042447320005455,0.7197406144823661
0,2,APP,LRP1,0.66322756,0.754,0.31608963,-0.050165124,0.20961331642786651,0.009605426,0.8473501,1.0,0.7197406144823661
6,3,CALM3,GRM5,0.7258979,0.001,0.5027116,0.29597765,0.24904832952335865,0.019514158,0.8750057,0.14894218450028163,0.7199071072705616
3,8,NCAM1,PTPRA,0.7657052,0.123,0.37437963,0.043237843,-0.123949107154668,0.0116532305,0.85797715,1.0,0.7199071072705616
4,8,SLC6A8,LIFR,0.4233667,0.261,0.17853415,0.03213407,0.020372603585308124,0.018609341,0.8066431,0.6656541406722293,0.720242380006292
5,6,CNTN2,NRCAM,0.5698945,0.982,0.3162452,-0.09547903,-0.3601403311805682,0.008143876,0.84738195,1.0,0.720242380006292
5,1,CNTN2,CNTN1,0.72537935,0.382,0.5221933,0.0482316,-0.15542887971290997,0.013950334,0.8770702,1.0,0.7204715104628368
3,8,APP,LRP1,0.9058957,0.0,0.37430856,0.12331726,0.002291048230864956,0.0113746,0.8579656,1.0,0.7204715104628368
1,3,PTN,SDC4,0.2561081,0.877,0.06507096,-0.15489897,-0.6090524140309077,0.0059227394,0.7157941,1.0,0.7206711745391945
1,2,LRPAP1,SORL1,0.5665695,0.124,0.3162583,0.28018463,0.42896316344094176,0.023991037,0.84738463,0.17531780246169626,0.7207445859935004
6,6,COPA,CD74,0.4232419,0.051,0.16506664,0.0786939,0.09730761960106082,0.023060177,0.8004531,0.32421914136790136,0.7207445859935004
5,6,NCAM1,PTPRA,0.72516906,0.341,0.4034837,0.024611695,-0.08138412388034733,0.012559146,0.8624776,1.0,0.7210360496245078
8,0,FGF2,SDC4,0.44386017,0.037,0.15563469,0.09363471,0.3230234146368444,0.023708789,0.79571253,0.24669521030100938,0.7212470253764458
8,5,APP,LRP1,0.624421,0.997,0.31627145,-0.07048184,-0.2539651896967059,0.009610952,0.8473873,1.0,0.7212470253764458
7,3,CALM1,OPRM1,0.9263637,1.0,0.37406015,-0.11812803,0.05223948421616831,0.016379816,0.8579251,1.0,0.721600841209207
3,4,TIMP2,CD44,0.56595004,0.989,0.3163336,-0.12563069,-0.6053611647472147,0.010914669,0.8474,1.0,0.7217494907023223
4,8,C1QB,LRP1,0.2557819,0.967,0.06510138,-0.08232903,-0.33556907677582165,0.009979436,0.7158416,1.0,0.7217530997286181
7,6,VCAN,CD44,0.7353697,0.737,0.37404907,-0.05313,-0.09049013805255268,0.011979281,0.8579233,1.0,0.722165652012549
0,1,NFASC,CNTN1_CNTNAP1,0.5626725,0.084,0.3163761,0.29127795,0.7124154404927657,0.022675494,0.8474087,0.11128504351928954,0.7222523969430259
4,4,SERPINE2,LRP1,0.42294982,0.097,0.17878303,0.08722991,-0.13790398471394671,0.021449076,0.8067518,1.0,0.7222523969430259
7,3,APP,CD74,0.72462535,0.852,0.4070065,-0.06612207,-0.017642545578600122,0.010422574,0.86299235,1.0,0.7227307150781436
1,8,CNTN4,APLP1,0.7634991,0.168,0.31645802,0.26900703,0.18760549282849692,0.03851974,0.84742546,0.24376794946979663,0.7227555367421092
3,3,HRAS,INSR,0.25773948,0.001,0.06512964,0.1864963,0.07285826422399622,0.051058505,0.71588576,0.32703612523963743,0.7228347382909611
2,4,TIMP2,CD44,0.5660691,0.92,0.3164834,-0.12550424,-0.455032341506457,0.010919838,0.84743065,1.0,0.7232589101537943
3,0,HLA-A,APLP2,0.42288122,0.517,0.17637224,0.0061070696,0.0011189595278957576,0.010358772,0.80569124,1.0,0.7232589101537943
1,1,CNTN2,NRCAM,0.80939305,0.318,0.37371585,0.13888654,-0.18526193973249505,0.009623847,0.85786897,1.0,0.7232957970895618
1,4,CD99,CD81,0.6515131,0.442,0.31704488,-0.011991154,-0.2263737753304621,0.014241027,0.84754515,1.0,0.7237623093396561
7,2,GNAS,ADCY1,0.7764975,1.0,0.37370673,-0.24041064,-0.11168269069682102,0.0050327796,0.8578675,1.0,0.7238610145284502
1,5,CNTN1,PTPRZ1,0.7242024,0.267,0.5203373,0.12340838,0.029784145636428505,0.0167359,0.8768781,0.48671430684820244,0.7238610145284502
3,1,RGMB,NEO1,0.25625804,0.164,0.065154605,0.20939827,0.2986361869579819,0.029592432,0.7159247,0.23715475452829105,0.7239159786677337
1,5,C3,CD81,0.63267964,0.596,0.31724346,-0.06814615,-0.15726645533735728,0.010595808,0.8475856,1.0,0.7242661500427385
0,5,C3,CD81,0.72420156,0.318,0.48579878,0.02373996,0.12041206203526,0.01622549,0.8731222,0.7500617083422574,0.7244264839882681
8,4,CALM3,INSR,0.4512519,1.0,0.15516719,-0.115673244,-0.4794223806664513,0.008742994,0.7954679,1.0,0.7247702245210651
6,8,FGF1,FGFR2,0.6164329,0.004,0.31755197,0.09627555,0.15693479445247793,0.02579503,0.8476484,0.23573114754640292,0.7247702245210651
6,8,APOE,LRP1,0.9023953,0.028,0.37264368,0.04292046,-0.07438119506798929,0.011247412,0.85769373,1.0,0.7249919719848633
0,4,APP,LRP1,0.7240887,0.504,0.43964425,0.028157752,0.12688199649157084,0.013360041,0.867489,0.9744082079213983,0.7249919719848633
1,5,HLA-A,APLP2,0.5637482,0.17,0.31774125,0.16402803,0.23925292568235612,0.01866172,0.8476869,0.2483020252609612,0.7252743246467723
3,4,NRXN3,NLGN3,0.25790283,0.0,0.06516873,0.2602406,0.20056891292524462,0.05270105,0.7159467,0.0701984766020368,0.7255372810369948
4,3,NLGN3,NRXN3,0.25790283,0.0,0.06516873,0.2602406,0.20056891292524462,0.05270105,0.7159467,0.0701984766020368,0.7255372810369948
8,0,C3,LRP1,0.42261264,0.571,0.16964121,-0.007046818,0.16741361884463135,0.013577778,0.8026273,1.0,0.7257788667417145
0,7,C3,CD81,0.56494635,0.978,0.3177664,-0.114539236,0.2412418578151576,0.010613274,0.847692,1.0,0.7257788667417145
0,3,CALM3,PDE1B,0.45414805,0.919,0.1550047,0.072761744,0.07927663771221391,0.019538695,0.7953826,1.0,0.7257788667417145
3,4,CD47,SIRPA,0.72408366,0.0,0.5163212,0.46524662,0.4560238643290724,0.034713723,0.8764592,0.0019311530537836105,0.7258405156485057
4,3,SIRPA,CD47,0.72408366,0.0,0.5163212,0.46524662,0.4560238643290724,0.034713723,0.8764592,0.0019311530537836105,0.7258405156485057
4,4,L1CAM,CNTN1,0.76915306,0.0,0.37242836,0.46740597,0.4525106668816976,0.031135468,0.85765845,0.004906828583921877,0.7261234699620968
1,3,APP,TNFRSF21,0.93532413,0.066,0.317782,0.3260323,0.2360334899412796,0.020801248,0.8476952,0.10078309293492367,0.7262836427745437
2,6,FGF12,FGFR2,0.42260167,0.096,0.16508313,0.12930533,0.39151093775513335,0.017577184,0.8004611,0.26581307896319184,0.7262836427745437
2,2,CNTN2,NRCAM,0.5648524,0.757,0.3179462,-0.09807941,-0.2806247129695747,0.0081876805,0.8477285,1.0,0.7267884443277564
3,3,FGF1,FGFR3,0.2635944,1.0,0.0652805,-0.20260018,-0.7845526376910223,0.006221189,0.7161209,1.0,0.7271577575714037
0,2,CALM3,AQP1,0.7238016,0.906,0.5220158,-0.13554859,0.013896100534951827,0.007722599,0.87705183,1.0,0.7272555075928718
5,6,HLA-A,APLP2,0.42256713,0.561,0.17708923,-0.0027647484,-0.0837147225149959,0.010400883,0.8060087,1.0,0.7272936883024194
5,1,APP,CD74,0.7665826,0.504,0.31798306,-0.051330976,-0.3556975213260783,0.008142873,0.847736,1.0,0.7272936883024194
8,0,CNTN2,CNTN1,0.5708006,0.988,0.31817526,-0.09781053,-0.10528260961921632,0.008500015,0.847775,1.0,0.7277991663776123
0,1,VCAN,CD44,0.42220742,0.943,0.15772791,-0.2831327,-0.6870744155150021,0.0050513875,0.79679626,1.0,0.7277991663776123
6,2,FGF1,CD44,0.72363484,0.775,0.5032917,-0.07024957,-0.2964744355093899,0.014800306,0.8750688,1.0,0.7278216700728666
0,1,ARF1,CHRM3,0.27463835,0.431,0.065287255,0.060049016,0.09720631703284144,0.013456646,0.7161314,0.9072542315139794,0.7282376846824831
0,5,NCAM1,FGFR2,0.63265586,0.885,0.31841305,-0.05798859,-0.0013224031164448258,0.012418105,0.84782314,1.0,0.7283048786075565
8,0,TIMP2,CD44,0.7234345,0.51,0.45755756,-0.004999712,0.22029101963254027,0.015787415,0.8697676,1.0,0.7283880840099098
4,2,HSPA8,LRP2,0.7651263,0.0,0.31896386,0.35912347,0.40829569751179784,0.039490487,0.84793466,0.0020583447407244958,0.7288106161882344
4,0,NTRK3,PTPRD,0.42161965,0.045,0.17592818,0.13769855,0.21883930596346718,0.024322122,0.80549383,0.11426961100654452,0.7288106161882344
1,6,TIMP2,CD44,0.71130157,0.501,0.31899643,-0.03960394,-0.23846928214931962,0.011006547,0.8479412,1.0,0.7293167967936518
1,6,SPTBN2,PTPRA,0.2746386,0.209,0.06528735,0.14335984,0.0253931716702,0.023141447,0.7161316,0.5021261393239429,0.7293172696588573
8,1,CNTN2,CNTN1,0.7233392,0.388,0.5189761,0.04635875,-0.0582662403296218,0.013864385,0.8767366,0.919465262962812,0.7295210813938141
0,5,CNTN1,PTPRZ1,0.57166374,0.704,0.31900978,-0.020760901,-0.017232223653166012,0.010260491,0.8479439,1.0,0.7298232117164631
4,8,L1CAM,CNTN1,0.4214543,0.144,0.1631143,0.13878429,0.07354216159941099,0.0136365555,0.7995012,0.8618121778100712,0.7298232117164631
7,6,APOE,LRP1,0.7230867,0.924,0.43083495,-0.045478914,0.2100170581736971,0.013003783,0.8663213,1.0,0.7300878984726296
4,3,PTN,PTPRZ1,0.42133835,0.39,0.1742061,0.025961764,-0.25453378855883235,0.015376136,0.80472213,1.0,0.7303296518625411
4,6,CNTN2,NRCAM,0.57286197,0.94,0.31907922,-0.09275468,-0.4990218551147402,0.008216857,0.84795797,1.0,0.7303296518625411
3,1,GNAI2,EGFR,0.2747792,0.339,0.06533626,0.17483681,-0.1400573183316124,0.027144833,0.7162077,1.0,0.7303964568808133
2,1,BCAN,NRCAM,0.7890069,0.057,0.31908643,0.32306573,0.25823481700423434,0.019888986,0.8479594,0.1331599302582708,0.7308365354860439
4,6,SEMA4D,PLXNB1,0.42129403,0.116,0.17748067,0.070795,0.16005824791808076,0.023341358,0.80618125,0.3619101155355617,0.7308365354860439
1,3,PSAP,GPR37L1,1.0103414,0.389,0.31925267,0.053838883,0.08030946182406593,0.013631851,0.84799296,0.862543069046712,0.7313436535895836
1,4,CADM3,CADM1,0.26830038,0.248,0.065369904,0.0910002,-0.06800775810053977,0.016267184,0.71626,0.9775522475505234,0.7314753577680375
8,8,APP,CD74,0.72218764,0.999,0.49142417,-0.045030747,-0.09184884106620639,0.012584332,0.87375855,1.0,0.7317889202430423
1,4,L1CAM,PTPRZ1,0.57790136,0.006,0.319481,0.5963969,0.36726123447933734,0.039502308,0.84803903,0.010442059085056138,0.7318507967887208
1,3,CALM3,PDE1A,1.0068456,0.022,0.37045845,0.467207,0.5047896879630939,0.028044533,0.85733443,0.029132551373702843,0.7323562733448383
0,1,FGF1,CSPG4,0.42833352,0.217,0.1542782,0.1977014,0.3457976356002958,0.03453728,0.79500014,0.3320023800649616,0.7323583839181703
3,2,L1CAM,PTPRZ1,0.42118412,0.14,0.1699221,0.22908545,0.3640504516232468,0.02101006,0.80275834,0.19925507568265488,0.7323583839181703
7,2,APOE,LRP1,0.6689179,0.951,0.3196336,-0.11518945,0.15856072069892424,0.009647421,0.84806985,1.0,0.7323583839181703
3,2,GAS6,TYRO3,0.25853664,0.103,0.06539558,0.18025295,0.20466702929535577,0.03787148,0.7163,0.13905151166149238,0.7325538610445372
1,1,C3,CD81,0.42110765,0.847,0.17146489,-0.25185138,-0.5005854482977993,0.0057268604,0.80347294,1.0,0.7328662056902991
3,1,SPP1,CD44,0.71262825,0.996,0.3197365,-0.38112414,-1.1468614332920546,0.003951373,0.8480906,1.0,0.7328662056902991
4,1,SORBS1,ITGA1,0.4277376,0.028,0.15397133,0.48640868,0.2272399600444014,0.05822943,0.7948378,0.04497457470898357,0.7333742621593288
7,3,CALM3,INSR,0.4210888,1.0,0.16111213,-0.11882663,-0.07831757689463398,0.009077965,0.7985094,1.0,0.7333742621593288
3,4,APP,NCSTN,0.88860327,0.0,0.31987262,0.2806416,0.2883137239990017,0.027908064,0.848118,0.016500205897742457,0.7333742621593288
1,4,TXLNA,STX1A,0.2751412,0.033,0.0654622,0.37739867,0.31752472815985766,0.047667965,0.71640337,0.041574839228937996,0.7336320780594197
1,2,TIMP3,CD44,0.56584007,0.546,0.31994632,0.10440138,-0.026073887567111487,0.023253707,0.8481328,1.0,0.7338823435534125
6,8,PSEN1,CD44,0.73485184,0.0,0.3696737,0.16102783,0.3715835025515571,0.035065953,0.85720474,0.07486803955843262,0.7340589003612239
6,3,APP,CD74,0.7216327,0.87,0.40472615,-0.068486795,-0.36493370280244275,0.010364179,0.8626598,1.0,0.7340589003612239
2,5,MIF,CD44_CD74,0.6217737,0.42,0.32002792,0.0094749,0.010736418394730718,0.013550519,0.84814924,0.917166361460531,0.7343908694819913
7,8,CALM3,AQP1,0.72153735,0.998,0.49063358,-0.13521907,0.06545685276015845,0.0072583365,0.87366974,1.0,0.734626670550676
6,4,PSEN1,NCSTN,0.26268107,0.0,0.065466344,0.19282958,0.2961597941184385,0.04343592,0.7164098,0.04217063001825565,0.734709953210616
1,8,TIMP2,CD44,0.71324354,0.499,0.32007974,-0.038057685,-0.09262302324479299,0.011043925,0.8481597,1.0,0.7348996302701141
5,0,CNTN2,CNTN1,0.57284075,0.969,0.3201477,-0.09593767,-0.2024452490025045,0.008552709,0.8481733,1.0,0.7354084158551516
6,6,CD99,CD99L2,0.42053184,0.0,0.15394153,0.13761124,0.21625659582747453,0.0221101,0.794822,0.11459104431306295,0.7354084158551516
7,3,CALM1,PDE1B,0.924951,1.0,0.36947688,-0.11261679,-0.059602096716885905,0.021056367,0.8571721,1.0,0.7357627278560539
3,3,HLA-A,APLP2,0.7207855,0.0,0.45785728,0.3196699,0.28394140484272556,0.026891077,0.8698047,0.017736956070722454,0.7357627278560539
8,6,FGF2,FGFRL1,0.2563633,0.0,0.065468796,0.17711706,0.38139349479553203,0.03597709,0.71641356,0.05732289759128319,0.7357874309666093
1,8,LGALS1,ITGB1,0.42036748,0.21,0.1681542,0.14537433,0.24344071555451868,0.026310174,0.801929,0.32115059450193817,0.7359176464280417
7,0,VCAN,CD44,0.6535031,0.954,0.32049903,-0.118325375,0.08297149051111474,0.01026429,0.84824395,1.0,0.7359176464280417
5,8,NCAM1,FGFR2,0.7207823,0.358,0.39405212,0.018215775,0.012841225760627406,0.015368029,0.86106884,0.8090022410079425,0.736330897527123
0,1,PTN,SDC4,0.4203589,0.481,0.16100825,0.010657369,0.18579847762326218,0.014654923,0.79845756,0.9221138870754871,0.7364271120231183
3,0,APOE,LRP1,0.6526352,0.993,0.32051492,-0.12320855,-0.2440224247291478,0.009674023,0.8482471,1.0,0.7364271120231183
8,7,BCAN,NRCAM,0.2578873,1.0,0.06553155,-0.18528877,-0.2563128852004219,0.004084649,0.7165109,1.0,0.7368646225706796
6,8,CD99,CD81,0.72057545,0.032,0.49711794,0.073301755,0.0849213266699137,0.022329548,0.87439257,0.3517280546217929,0.73689931744324
1,3,NCAM1,FGFR2,0.78550225,0.35,0.32071295,0.04619161,-0.3014710692984368,0.012507803,0.84828687,1.0,0.7369366022867699
1,1,TIMP3,DDR1,0.56658614,0.156,0.32076806,0.30587614,0.42908903675211896,0.04185462,0.84829795,0.07038749337694492,0.7374465379918321
0,1,HSPA8,LDLR,0.42022324,0.458,0.15662107,0.07114506,0.33405857947760764,0.020492772,0.79622555,0.8565664891900434,0.7374465379918321
3,0,VIM,CD44,0.720538,0.997,0.4518807,-0.1725633,-0.36477189811381794,0.00867531,0.8690589,1.0,0.7374677529025659
4,0,RGMA,BMPR2,0.26177117,0.251,0.06554163,0.04122009,0.17549467587166506,0.012686087,0.71652657,1.0,0.7379414169232124
6,7,PTN,SDC4,0.42020467,0.417,0.15731093,0.0082455315,0.45098926310866905,0.0143183945,0.7965818,0.9279315609269965,0.7379567088817234
6,1,CALR,ITGAV,0.58531326,0.037,0.32085234,0.35091782,0.445193404258157,0.036914654,0.8483148,0.03594304091031942,0.7379567088817234
1,5,CALM3,GRM5,1.0064247,0.032,0.3689355,0.35880676,0.4283631559754286,0.014321266,0.8570823,0.366951835667495,0.7380364384449558
6,1,TIMP2,ITGB1,0.56820226,0.072,0.3209287,0.25064617,0.29128650216918894,0.036523167,0.84833014,0.09421446609638415,0.7384671150106655
8,3,NCAM1,PTPRZ1,0.72025555,0.942,0.4605431,-0.06283556,-0.2601153894880357,0.009866804,0.8701355,1.0,0.7386051392589437
3,0,CNTN1,PTPRZ1,0.67228633,0.11,0.321033,0.060828328,0.013606253918371003,0.010325565,0.84835106,1.0,0.738977545636744
4,4,EFNB3,EPHB6,0.2779414,0.0,0.0655584,0.32554364,0.30266832024319645,0.0477606,0.7165525,0.012643679877899374,0.7390179251969649
6,6,PSEN1,CD44,0.73290986,0.002,0.3684225,0.15948159,0.22573724364703046,0.034947272,0.8569971,0.07838817117696419,0.7391739725739963
0,3,NCAM1,NCAM2,0.71960104,0.276,0.478172,0.07784605,0.249161373589034,0.013980929,0.87224317,0.7821668732143349,0.7391739725739963
1,4,FGF1,CD44,0.43645853,0.99,0.15345259,-0.33372903,-1.1477288611818743,0.0045125824,0.7945625,1.0,0.7394884223093107
4,5,FAM3C,LAMP1,0.57902104,0.0,0.32109576,0.30034977,0.2963353257845243,0.031569928,0.8483636,0.014221824359567559,0.7394884223093107
8,2,CALM3,AQP1,0.7192353,0.925,0.5150103,-0.13929346,-0.32984128934616364,0.007618961,0.8763215,1.0,0.7397430557289781
6,5,SEMA4D,PLXNB1,0.41992342,0.081,0.1648436,0.06601057,-0.026701181712485145,0.021679396,0.8003451,0.7553426504850989,0.7399995343835712
7,4,CALM3,AQP1,0.5669953,1.0,0.32113725,-0.26725873,-0.4781432067364313,0.0047508413,0.8483719,1.0,0.7399995343835712
4,4,GAS6,TYRO3,0.27673605,0.003,0.06558,0.1901662,0.1287315045968428,0.03797828,0.716586,0.17831241485528102,0.7400940918780502
4,5,NPTX1,NPTXR,0.9127846,0.0,0.36776313,0.48671493,0.6185609813383134,0.017923545,0.8568873,0.00793538469035902,0.7403121537483234
8,5,C3,CD81,0.71905875,0.287,0.47632727,0.01857664,-0.06174927582731815,0.015909145,0.87202764,0.9341254922853925,0.7403121537483234
4,6,L1CAM,FGFR2,0.41991463,0.0,0.16218741,0.317539,0.4102506293210575,0.036505036,0.7990441,0.002707656531228542,0.7405106708261583
2,6,FGF1,FGFR3,0.42993927,0.647,0.15336005,-0.038925767,-0.22507390924818188,0.014615113,0.7945133,1.0,0.7405106708261583
1,2,ACTR2,LRP2,0.7700239,0.006,0.3214022,0.61015797,0.6833071350899802,0.058157783,0.848425,0.0017149091109650663,0.7405106708261583
8,6,APP,CD74,0.7188082,0.979,0.48536977,-0.048629384,-0.23934713217442916,0.012429292,0.8730733,1.0,0.7408815014453904
6,8,HLA-A,APLP2,0.4198963,0.635,0.17564629,-0.004617892,0.015443192946706374,0.010316136,0.80536824,1.0,0.7410222537692619
6,5,PSEN1,CD44,0.6601325,0.059,0.32153395,0.10152451,0.06545961915060988,0.030499587,0.8484513,0.35811355652577725,0.7410222537692619
6,3,PTN,SDC4,0.25735816,1.0,0.06565423,-0.15324602,-0.5894087004755525,0.005975829,0.7167008,1.0,0.7411698615230776
0,1,CNTN2,CNTN1,0.7187178,0.409,0.5116883,0.042115994,0.16835430223189285,0.013669693,0.8759704,0.8530776653789107,0.7414508637354339
6,1,CALM3,RYR2,0.5277296,0.674,0.15333565,-0.09005208,-0.44109977791797367,0.005622256,0.7945003,1.0,0.7415340722767018
2,3,CALR,LRP1,0.5762739,0.011,0.3215687,0.3104611,0.4884365938982307,0.035473034,0.84845823,0.016460007782649035,0.7415340722767018
6,1,CALM3,TRPC5,0.5277296,0.217,0.15333565,2.4040992,0.054644222803993836,0.080216676,0.7945003,0.011966176977191677,0.7415340722767018
6,1,CALM3,EGFR,0.5277296,0.315,0.15333565,0.1929246,-0.03885786305816985,0.025954846,0.7945003,0.8202090316005614,0.7415340722767018
5,1,EDIL3,ITGAV,0.7186251,0.114,0.5162224,0.25058416,0.14889954804696703,0.030833686,0.87644887,0.15922788010875233,0.7420203579846161
3,6,HSPA8,LRP2,0.80489105,0.0,0.32163507,0.3879846,0.5219472569542261,0.03982121,0.8484715,0.0006537744268092118,0.7420461264026997
4,3,CD99,CD99L2,0.26319504,0.873,0.06565712,-0.01500538,-0.38563311793197225,0.0094301095,0.71670526,1.0,0.7422453451990607
0,1,SLC6A8,LIFR,0.4196269,0.372,0.17594753,0.030967344,0.022074826011539872,0.018339729,0.8055025,0.6783863198222067,0.7425582047249585
1,0,MIF,CD44_CD74,0.5763103,0.527,0.32174233,-0.024444425,-0.10268579834892988,0.013623111,0.848493,1.0,0.7425582047249585
8,4,TIMP3,CD44,0.43633425,0.992,0.1532963,-0.111203685,-0.37868137737205937,0.011141579,0.7944793,1.0,0.7425582047249585
4,7,TIMP2,CD44,0.7186241,0.574,0.5096022,0.013608173,0.09917131703593285,0.017583145,0.87574834,1.0,0.7425901016680494
3,0,FGF1,CD44,0.6541815,0.991,0.3218286,-0.15562432,-0.2934383767108596,0.009464019,0.8485102,1.0,0.7430707301534387
0,8,SPTAN1,PTPRA,0.4195032,0.966,0.16295251,-0.08255815,-0.05702687958324493,0.008077673,0.7994216,1.0,0.7430707301534387
8,5,RIMS1,SLC17A7,0.7185905,0.004,0.3831551,0.083193,0.12859253300196116,0.012009144,0.8593829,1.0,0.7431598595375604
8,4,CALM1,OPRM1,1.1296326,1.0,0.36716783,-0.015186094,-0.20669992423340008,0.016078005,0.8567879,1.0,0.7431598595375604
3,3,SLC6A8,LIFR,0.25628006,0.999,0.06567003,-0.15832266,-0.6748715654281026,0.006845055,0.7167253,1.0,0.7433204874449886
3,0,GRN,SORT1,0.45157787,0.519,0.15322661,0.04802691,0.09298040561614684,0.01875341,0.79444224,1.0,0.7435834913631196
1,4,FAM3C,LAMP1,0.4194976,0.303,0.1562163,0.06304425,-0.01514144983478316,0.015359086,0.79601556,0.7000114280592515,0.7435834913631196
2,2,APOE,LRP2,0.77129835,0.338,0.3220367,0.11121594,0.15818682112421978,0.024773756,0.84855175,0.5729703564191199,0.7435834913631196
8,2,FGF1,CD44,0.7182529,0.804,0.49703836,-0.07513698,-0.12541311325360316,0.014616413,0.87438375,1.0,0.743729866678891
0,2,C3,LRP1,0.41947946,0.534,0.16428229,-0.012533998,0.2222242097043351,0.013148859,0.80007243,1.0,0.7440962766397821
2,2,SPTAN1,PTPRA,0.5932926,0.229,0.32210314,0.09850403,0.11404420054382158,0.015966885,0.848565,0.4412734432765358,0.7440962766397821
4,3,NCAM1,FGFR2,0.88159484,0.005,0.36706167,0.124931015,-0.1733441647463989,0.014315403,0.85677016,1.0,0.7442998877351361
5,3,ADAM10,CADM1,0.25666887,0.273,0.065700844,0.027735483,-0.057183385171593326,0.019826781,0.71677285,0.9110570314252618,0.744395232870313
4,8,SPTAN1,PTPRA,0.6802063,0.0,0.32216504,0.16396374,0.09116360959746084,0.015969953,0.8485773,0.44038957085825764,0.7446095094771634
2,1,MIF,EGFR,0.5268701,0.119,0.15303662,0.30012584,0.35385981381665477,0.040847525,0.7943409,0.0939535455028641,0.7451229782583884
1,7,PTN,SDC4,0.4189546,0.463,0.15591337,0.0065925764,0.43134554955331383,0.01419119,0.79585797,0.9528934385491241,0.7451229782583884
5,1,PSAP,GPR37,0.9551347,0.548,0.3222,-0.047728073,-0.38116162733558706,0.008691932,0.8485843,1.0,0.7453796951389532
5,1,PSAP,GPR37L1,0.9551347,0.387,0.3222,0.019039173,-0.2029127672348835,0.013757701,0.8485843,1.0,0.7453796951389532
8,6,ADAM10,CADM1,0.2567286,0.226,0.06572251,0.028586077,0.1737762064379108,0.019833317,0.71680635,0.7018887623810636,0.7454696924363541
3,5,GNAI2,ADCY1,0.41893977,0.542,0.17363328,0.0011003017,-0.13984625083546698,0.00946139,0.8044632,1.0,0.7456364709771138
5,4,ADAM10,CD44,0.43612498,0.996,0.15303306,-0.12444651,-0.5048674395895174,0.0134534575,0.794339,1.0,0.7456364709771138
3,4,PTN,NCL,0.7435897,0.682,0.36657003,-0.014424465,-0.27965494609207575,0.015155228,0.8566879,1.0,0.746010856719888
8,8,RIMS1,SLC17A7,0.4186802,1.0,0.17105784,-0.16487429,-0.5003637195316419,0.0053614266,0.8032852,1.0,0.7461504117112578
6,1,GNAI2,ADCY1,0.5676663,0.197,0.32223365,0.1685175,0.34453629033708066,0.01755872,0.848591,0.2938457889655103,0.7461504117112578
1,3,L1CAM,CD9,0.45864642,0.004,0.15293622,0.61033475,0.44912020227918664,0.039697725,0.7942873,0.008121319631308284,0.7461504117112578
2,1,ARPC5,LDLR,0.25749952,0.553,0.06584714,0.03545908,-0.15937564311843655,0.015730342,0.71699864,1.0,0.7465437553254126
1,1,SPP1,CD44,0.7964555,0.887,0.36649877,-0.32035944,-1.1472464566449339,0.004529271,0.856676,1.0,0.7465815205950694
7,7,VIM,CD44,0.7177073,0.995,0.5081331,-0.17303792,0.11498136067722498,0.009755256,0.87559116,1.0,0.7465815205950694
8,3,CALM3,PDE1B,0.4495817,1.0,0.15292452,0.06901686,-0.2644607521689015,0.019276485,0.79428107,1.0,0.7466645885518877
8,1,HSPA8,LDLR,0.4186414,0.363,0.15573864,0.069702685,-0.06551653692500092,0.020377312,0.7957668,0.9639711783010494,0.7466645885518877
7,4,NFASC,CNTN1_CNTNAP1,0.57005525,0.0,0.32242373,0.28954563,0.6500508962527862,0.023108944,0.8486289,0.052416743352233404,0.7466645885518877
